transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud
TXN0013289,ACC01644,ACC01941,53.45,2024-02-15 17:37:59.276171,0
TXN0019154,ACC00031,ACC00322,28.5,2024-02-15 18:01:35.785543,0
TXN0007673,ACC00185,ACC00401,23.38,2024-02-15 18:03:51.277970,0
TXN0008772,ACC01145,ACC01022,12.86,2024-02-15 18:31:15.873425,0
TXN0016159,ACC00346,ACC00946,14.54,2024-02-15 18:36:09.633439,0
TXN0004049,ACC00942,ACC01387,53.09,2024-02-15 18:45:14.048715,0
TXN0009763,ACC01477,ACC01748,48.93,2024-02-15 18:46:59.647975,0
TXN0018056,ACC01118,ACC01626,20.77,2024-02-15 18:47:12.696858,0
TXN0008531,ACC01462,ACC00117,5.86,2024-02-15 18:49:51.030799,0
TXN0001770,ACC01136,ACC01645,34.89,2024-02-15 18:52:07.971189,0
TXN0010178,ACC01757,ACC00725,202.49,2024-02-15 19:11:17.969397,0
TXN0003537,ACC00279,ACC01306,12.49,2024-02-15 19:13:10.900869,0
TXN0015914,ACC00148,ACC01643,42.14,2024-02-15 19:21:19.564389,0
TXN0007174,ACC01808,ACC00880,172.35,2024-02-15 19:36:13.553734,0
TXN0013664,ACC00871,ACC01058,57.6,2024-02-15 19:44:32.121181,0
TXN0017012,ACC01072,ACC00655,32.46,2024-02-15 19:45:14.986323,0
TXN0003597,ACC01426,ACC01539,110.89,2024-02-15 19:46:56.629969,0
TXN0009931,ACC00944,ACC01213,12.0,2024-02-15 19:51:48.502648,0
TXN0010991,ACC01810,ACC00774,84.31,2024-02-15 19:58:01.516107,0
TXN0004163,ACC00972,ACC01538,3.66,2024-02-15 20:02:28.584449,0
TXN0017714,ACC00284,ACC00801,22.38,2024-02-15 20:07:09.525609,0
TXN0016966,ACC01797,ACC00962,21.79,2024-02-15 20:12:22.774924,0
TXN0009440,ACC01005,ACC00007,4.02,2024-02-15 20:16:40.645459,0
TXN0001228,ACC01143,ACC01243,105.28,2024-02-15 20:34:07.474108,0
TXN0005513,ACC01972,ACC01996,45.17,2024-02-15 20:37:24.703611,0
TXN0011276,ACC01156,ACC01503,319.62,2024-02-15 20:40:24.716051,0
TXN0014272,ACC00210,ACC01217,6.3,2024-02-15 21:11:16.445607,0
TXN0004124,ACC01060,ACC00125,47.9,2024-02-15 21:18:20.074620,0
TXN0018548,ACC00223,ACC00847,13.43,2024-02-15 21:22:29.361972,0
TXN0019184,ACC01634,ACC01650,14.79,2024-02-15 21:27:30.741075,0
TXN0015603,ACC01780,ACC00653,186.33,2024-02-15 21:35:50.443588,0
TXN0017422,ACC01640,ACC01385,30.78,2024-02-15 21:43:30.729130,0
TXN0010948,ACC01054,ACC01740,13.38,2024-02-15 21:45:54.193818,0
TXN0015675,ACC00830,ACC00198,17.32,2024-02-15 21:49:33.041266,0
TXN0015133,ACC00792,ACC00695,34.46,2024-02-15 22:00:57.217738,0
TXN0006432,ACC00830,ACC00122,5.6,2024-02-15 22:01:24.318091,0
TXN0018711,ACC00535,ACC01503,84.13,2024-02-15 22:01:58.968955,0
TXN0016391,ACC00966,ACC01869,53.61,2024-02-15 22:03:52.793890,0
TXN0011725,ACC01032,ACC01535,14.37,2024-02-15 22:12:22.862029,0
TXN0003447,ACC01292,ACC01722,12.6,2024-02-15 22:18:33.806381,0
TXN0008014,ACC00187,ACC01208,21.05,2024-02-15 22:19:23.021253,0
TXN0001845,ACC01029,ACC01026,9.65,2024-02-15 22:29:23.660241,0
TXN0014924,ACC01631,ACC00062,31.72,2024-02-15 22:30:33.848291,0
TXN0017047,ACC00495,ACC00285,16.06,2024-02-15 22:31:33.590532,0
TXN0016955,ACC01166,ACC00204,65.95,2024-02-15 22:45:08.076468,0
TXN0018042,ACC01412,ACC00126,6.79,2024-02-15 22:47:45.528834,0
TXN0001090,ACC00576,ACC00454,30.39,2024-02-15 23:03:38.446323,0
TXN0015892,ACC00932,ACC01155,71.56,2024-02-15 23:12:17.839363,0
TXN0006798,ACC01179,ACC00952,23.6,2024-02-15 23:17:02.152297,0
TXN0001146,ACC01094,ACC01126,8.89,2024-02-15 23:20:27.302148,0
TXN0001128,ACC01537,ACC00289,30.66,2024-02-15 23:22:54.185132,0
TXN0010826,ACC01927,ACC01309,21.19,2024-02-15 23:32:15.157662,0
TXN0006193,ACC00040,ACC00642,104.49,2024-02-15 23:40:28.585724,0
TXN0003752,ACC00995,ACC00783,148.92,2024-02-15 23:48:59.275137,0
TXN0018707,ACC01714,ACC01439,4.38,2024-02-15 23:49:03.191909,0
TXN0015739,ACC01174,ACC01790,1.37,2024-02-15 23:50:01.340703,0
TXN0007817,ACC00717,ACC01140,11.29,2024-02-15 23:51:14.755129,0
TXN0006279,ACC00560,ACC00444,35.45,2024-02-15 23:58:28.805415,0
TXN0001995,ACC01693,ACC01876,119.6,2024-02-16 00:02:55.150753,0
TXN0011627,ACC01160,ACC00242,15.6,2024-02-16 00:06:51.279082,0
TXN0009315,ACC00577,ACC00048,5.24,2024-02-16 00:07:52.272266,0
TXN0000154,ACC01497,ACC00437,47.07,2024-02-16 00:08:08.999697,0
TXN0018275,ACC00939,ACC01886,26.13,2024-02-16 00:13:14.772147,0
TXN0013292,ACC01235,ACC00285,63.88,2024-02-16 00:21:24.978085,0
TXN0015470,ACC01758,ACC01901,64.17,2024-02-16 00:23:05.445000,0
TXN0001246,ACC00690,ACC00161,34.5,2024-02-16 00:25:05.333944,0
TXN0008815,ACC01658,ACC00606,35.83,2024-02-16 00:32:29.338304,0
TXN0017107,ACC01402,ACC00003,24.95,2024-02-16 00:43:56.087957,0
TXN0015984,ACC00613,ACC01942,14.4,2024-02-16 00:44:44.345301,0
TXN0013864,ACC01084,ACC00339,74.37,2024-02-16 00:49:35.559656,0
TXN0007054,ACC01763,ACC00551,39.31,2024-02-16 01:14:03.677370,0
TXN0006232,ACC00084,ACC01809,26.55,2024-02-16 01:17:24.298786,0
TXN0017344,ACC00658,ACC00431,22.92,2024-02-16 01:19:01.137863,0
TXN0006269,ACC01441,ACC01375,59.91,2024-02-16 01:29:56.519545,0
TXN0011071,ACC01405,ACC00041,4.75,2024-02-16 01:58:51.781703,0
TXN0013424,ACC01902,ACC01259,113.26,2024-02-16 02:08:23.613940,0
TXN0004692,ACC00539,ACC01189,103.71,2024-02-16 02:22:00.042674,0
TXN0019772,ACC00409,ACC00769,9156.69,2024-02-16 02:27:04.751941,1
TXN0011081,ACC00472,ACC00618,264.18,2024-02-16 02:31:58.613138,0
TXN0017474,ACC01902,ACC01882,82.05,2024-02-16 02:32:52.703483,0
TXN0001704,ACC01958,ACC01532,54.15,2024-02-16 02:33:22.984580,0
TXN0017356,ACC01035,ACC01826,2.31,2024-02-16 02:43:31.243460,0
TXN0014921,ACC01687,ACC00602,2.29,2024-02-16 02:59:50.322094,0
TXN0002865,ACC00264,ACC00765,22.89,2024-02-16 03:03:21.160504,0
TXN0001809,ACC01427,ACC01744,96.94,2024-02-16 03:06:49.752802,0
TXN0010478,ACC00946,ACC00034,324.01,2024-02-16 03:07:36.369794,0
TXN0005339,ACC00226,ACC00783,83.51,2024-02-16 03:17:08.612710,0
TXN0001880,ACC00297,ACC01290,105.41,2024-02-16 03:18:30.537225,0
TXN0003632,ACC01045,ACC01340,24.95,2024-02-16 03:19:02.862462,0
TXN0003195,ACC01842,ACC00752,3.47,2024-02-16 03:19:51.482727,0
TXN0019280,ACC00726,ACC00465,173.1,2024-02-16 03:30:34.377834,0
TXN0006742,ACC00310,ACC00492,5.05,2024-02-16 03:36:51.580265,0
TXN0003618,ACC01864,ACC01027,138.89,2024-02-16 03:37:42.734183,0
TXN0018941,ACC00601,ACC00179,19.69,2024-02-16 03:49:30.099010,0
TXN0007098,ACC01907,ACC00595,11.55,2024-02-16 04:02:13.607792,0
TXN0012523,ACC01601,ACC00878,17.06,2024-02-16 04:03:38.351822,0
TXN0019375,ACC00486,ACC00037,33.63,2024-02-16 04:19:46.131357,0
TXN0013941,ACC01302,ACC00073,11.26,2024-02-16 04:22:32.898417,0
TXN0019724,ACC00371,ACC01368,14035.92,2024-02-16 04:26:30.367615,1
TXN0016257,ACC00844,ACC01782,1.52,2024-02-16 04:30:58.169792,0
TXN0000892,ACC01006,ACC00270,119.11,2024-02-16 04:36:55.228736,0
TXN0013313,ACC00177,ACC00066,8.76,2024-02-16 04:39:28.625093,0
TXN0001964,ACC00259,ACC01645,64.5,2024-02-16 04:41:57.278977,0
TXN0010434,ACC00138,ACC01736,44.76,2024-02-16 04:55:34.799282,0
TXN0005583,ACC00349,ACC01636,52.95,2024-02-16 05:09:38.810942,0
TXN0006476,ACC00647,ACC01218,114.96,2024-02-16 05:11:55.271655,0
TXN0014301,ACC01040,ACC00119,13.35,2024-02-16 05:15:46.855930,0
TXN0013763,ACC01126,ACC00678,24.6,2024-02-16 05:22:29.214298,0
TXN0011626,ACC00942,ACC00058,13.65,2024-02-16 05:34:55.939393,0
TXN0010198,ACC00085,ACC00489,155.99,2024-02-16 05:40:54.046663,0
TXN0018725,ACC00162,ACC01364,157.44,2024-02-16 05:47:30.887679,0
TXN0010282,ACC00734,ACC00461,115.66,2024-02-16 05:47:47.691375,0
TXN0010753,ACC00944,ACC00194,8.58,2024-02-16 05:52:43.690953,0
TXN0001743,ACC00383,ACC01506,133.52,2024-02-16 05:54:33.127175,0
TXN0005347,ACC00676,ACC01261,2.36,2024-02-16 06:19:31.716694,0
TXN0007922,ACC00595,ACC01942,7.33,2024-02-16 06:21:40.254937,0
TXN0002447,ACC01375,ACC01146,25.0,2024-02-16 06:22:15.707397,0
TXN0019209,ACC01533,ACC00054,120.54,2024-02-16 06:28:58.457355,0
TXN0012141,ACC00312,ACC00728,8.75,2024-02-16 06:29:31.689380,0
TXN0017086,ACC01970,ACC00311,30.87,2024-02-16 06:33:46.629444,0
TXN0000040,ACC00736,ACC00145,80.33,2024-02-16 06:34:37.987632,0
TXN0012014,ACC01839,ACC00616,33.88,2024-02-16 06:35:25.596578,0
TXN0010572,ACC00466,ACC00948,7.77,2024-02-16 06:38:48.491715,0
TXN0012293,ACC01982,ACC01044,226.42,2024-02-16 06:45:24.208668,0
TXN0010530,ACC00884,ACC01427,210.38,2024-02-16 06:53:39.759668,0
TXN0004080,ACC00186,ACC01084,70.84,2024-02-16 06:55:41.430029,0
TXN0007567,ACC00831,ACC01367,7.61,2024-02-16 06:57:45.496979,0
TXN0015377,ACC00145,ACC00785,131.55,2024-02-16 07:31:33.344572,0
TXN0009078,ACC01629,ACC01921,9.22,2024-02-16 07:32:07.916833,0
TXN0019633,ACC00414,ACC01454,26.46,2024-02-16 07:41:14.199778,1
TXN0008133,ACC01753,ACC01476,298.59,2024-02-16 07:41:17.040182,0
TXN0007958,ACC01638,ACC00212,36.95,2024-02-16 07:45:24.433994,0
TXN0010093,ACC00891,ACC01139,10.21,2024-02-16 07:53:55.044324,0
TXN0008941,ACC01466,ACC01310,301.93,2024-02-16 07:54:08.910786,0
TXN0014182,ACC01964,ACC01822,26.51,2024-02-16 08:04:30.817567,0
TXN0014211,ACC00190,ACC00887,257.68,2024-02-16 08:16:16.944329,0
TXN0017500,ACC01413,ACC00970,146.81,2024-02-16 08:18:34.784262,0
TXN0014527,ACC01593,ACC00243,64.45,2024-02-16 08:28:36.199957,0
TXN0018993,ACC00846,ACC00879,9.53,2024-02-16 08:36:36.315022,0
TXN0017807,ACC01120,ACC00561,9.84,2024-02-16 08:51:38.556707,0
TXN0010860,ACC01979,ACC01600,27.67,2024-02-16 08:58:52.159222,0
TXN0007323,ACC00255,ACC01737,44.43,2024-02-16 09:02:55.229755,0
TXN0003288,ACC01530,ACC01790,15.59,2024-02-16 09:14:12.754746,0
TXN0011325,ACC00335,ACC01616,99.12,2024-02-16 09:20:49.309458,0
TXN0017845,ACC01418,ACC01665,94.83,2024-02-16 09:25:06.044843,0
TXN0017089,ACC01343,ACC00100,1.21,2024-02-16 09:37:26.469108,0
TXN0016862,ACC01649,ACC00908,38.15,2024-02-16 09:37:39.293882,0
TXN0019292,ACC00881,ACC01866,29.06,2024-02-16 09:43:53.644854,0
TXN0015866,ACC01437,ACC00715,42.43,2024-02-16 09:51:23.690897,0
TXN0007829,ACC00140,ACC01582,8.33,2024-02-16 10:06:01.383726,0
TXN0017132,ACC00379,ACC01263,33.63,2024-02-16 10:08:56.827443,0
TXN0011843,ACC00661,ACC00761,17.61,2024-02-16 10:19:09.173283,0
TXN0013730,ACC01977,ACC00510,45.89,2024-02-16 10:24:51.041871,0
TXN0001106,ACC01638,ACC00499,69.08,2024-02-16 10:32:48.581150,0
TXN0007379,ACC00287,ACC00656,53.33,2024-02-16 10:48:44.717561,0
TXN0019479,ACC00013,ACC00333,37588.01,2024-02-16 10:58:21.213667,1
TXN0009616,ACC00408,ACC01137,112.0,2024-02-16 10:58:47.785311,0
TXN0007667,ACC00358,ACC00868,18.53,2024-02-16 11:09:52.609729,0
TXN0005017,ACC00196,ACC01948,383.99,2024-02-16 11:13:17.227928,0
TXN0010022,ACC01015,ACC00301,169.56,2024-02-16 11:17:40.931052,0
TXN0003097,ACC00348,ACC00512,66.7,2024-02-16 11:21:01.168813,0
TXN0005527,ACC00726,ACC01960,33.64,2024-02-16 11:34:01.926007,0
TXN0005620,ACC01278,ACC01484,22.55,2024-02-16 11:37:54.314302,0
TXN0013025,ACC00229,ACC01891,118.41,2024-02-16 11:49:07.453679,0
TXN0008288,ACC00850,ACC01139,15.48,2024-02-16 12:12:37.098771,0
TXN0017583,ACC01686,ACC01166,42.86,2024-02-16 12:14:46.106715,0
TXN0011809,ACC00928,ACC00728,94.02,2024-02-16 12:15:10.263032,0
TXN0009477,ACC00139,ACC01082,223.4,2024-02-16 12:19:30.483581,0
TXN0007668,ACC01201,ACC00026,32.95,2024-02-16 12:24:00.569466,0
TXN0012898,ACC01074,ACC01579,7.4,2024-02-16 12:26:40.586632,0
TXN0005675,ACC01303,ACC01064,33.92,2024-02-16 12:30:48.290885,0
TXN0002329,ACC00117,ACC01414,91.74,2024-02-16 12:39:16.000469,0
TXN0007836,ACC00608,ACC00848,77.03,2024-02-16 12:39:31.118453,0
TXN0006473,ACC00763,ACC01092,1.9,2024-02-16 12:42:53.184819,0
TXN0013696,ACC01818,ACC01176,78.19,2024-02-16 12:48:35.889250,0
TXN0007996,ACC00466,ACC00353,49.03,2024-02-16 12:53:42.658697,0
TXN0011996,ACC00964,ACC01179,30.34,2024-02-16 12:59:07.762686,0
TXN0004785,ACC00281,ACC01603,22.95,2024-02-16 13:15:11.637466,0
TXN0011300,ACC00942,ACC01637,43.08,2024-02-16 13:29:44.304570,0
TXN0000723,ACC01032,ACC01393,80.8,2024-02-16 13:29:51.451911,0
TXN0011942,ACC00670,ACC01382,85.18,2024-02-16 13:34:02.730362,0
TXN0016901,ACC01671,ACC00724,25.46,2024-02-16 13:45:56.870854,0
TXN0009919,ACC00832,ACC01673,37.13,2024-02-16 13:51:47.021477,0
TXN0002191,ACC01316,ACC00033,57.66,2024-02-16 14:02:10.374342,0
TXN0004793,ACC00537,ACC01748,45.47,2024-02-16 14:21:39.852903,0
TXN0004633,ACC00743,ACC01826,90.5,2024-02-16 14:30:54.288580,0
TXN0015723,ACC00379,ACC01041,19.37,2024-02-16 14:36:09.299877,0
TXN0011248,ACC01595,ACC01384,146.18,2024-02-16 14:51:48.568859,0
TXN0004488,ACC01182,ACC00047,95.33,2024-02-16 14:52:08.511466,0
TXN0005988,ACC00140,ACC00840,55.81,2024-02-16 14:58:55.916717,0
TXN0000728,ACC01840,ACC00254,17.33,2024-02-16 15:06:02.185617,0
TXN0019779,ACC00142,ACC01992,16015.68,2024-02-16 15:06:19.887331,1
TXN0005966,ACC00441,ACC00260,91.96,2024-02-16 15:22:01.939545,0
TXN0018318,ACC01655,ACC00236,12.81,2024-02-16 15:36:48.606953,0
TXN0014809,ACC01039,ACC00414,20.29,2024-02-16 15:40:42.254091,0
TXN0011405,ACC00322,ACC01595,65.71,2024-02-16 15:50:49.127556,0
TXN0005896,ACC00397,ACC01209,5.03,2024-02-16 15:56:09.281787,0
TXN0012802,ACC00495,ACC01832,25.19,2024-02-16 16:01:08.907874,0
TXN0005826,ACC00410,ACC01737,29.05,2024-02-16 16:06:51.117591,0
TXN0011795,ACC01061,ACC00254,17.08,2024-02-16 16:09:46.060952,0
TXN0007563,ACC01955,ACC00953,94.38,2024-02-16 16:13:40.197187,0
TXN0013023,ACC01459,ACC00755,551.62,2024-02-16 16:17:57.551131,0
TXN0002322,ACC01940,ACC00503,57.36,2024-02-16 16:23:51.826520,0
TXN0007102,ACC01546,ACC01025,37.46,2024-02-16 16:29:35.943843,0
TXN0014019,ACC00975,ACC00745,28.22,2024-02-16 16:47:05.109392,0
TXN0007416,ACC01427,ACC01002,84.64,2024-02-16 16:53:58.477915,0
TXN0005766,ACC00838,ACC01243,70.23,2024-02-16 16:58:05.724808,0
TXN0008934,ACC01857,ACC00938,70.26,2024-02-16 17:00:47.195894,0
TXN0018350,ACC01844,ACC00438,24.79,2024-02-16 17:15:46.990125,0
TXN0019247,ACC00242,ACC01661,76.16,2024-02-16 17:25:34.078749,0
TXN0013962,ACC00570,ACC01832,54.65,2024-02-16 17:33:19.602309,0
TXN0004636,ACC00606,ACC01405,62.05,2024-02-16 17:42:26.008720,0
TXN0000784,ACC01777,ACC00970,64.83,2024-02-16 17:45:31.155550,0
TXN0007162,ACC01647,ACC00094,63.92,2024-02-16 17:46:22.036821,0
TXN0002170,ACC00479,ACC01968,108.29,2024-02-16 18:05:17.484331,0
TXN0013520,ACC00076,ACC00059,19.64,2024-02-16 18:13:29.826717,0
TXN0006346,ACC01201,ACC00085,19.71,2024-02-16 18:16:07.349631,0
TXN0007501,ACC01956,ACC00184,38.33,2024-02-16 18:18:56.472147,0
TXN0019725,ACC01312,ACC01472,18622.13,2024-02-16 18:22:14.874317,1
TXN0019339,ACC00005,ACC00888,32.83,2024-02-16 18:26:54.388474,0
TXN0006597,ACC01432,ACC01932,15.97,2024-02-16 18:27:26.196891,0
TXN0003354,ACC01583,ACC00773,16.24,2024-02-16 18:28:47.850536,0
TXN0014682,ACC01022,ACC00875,102.11,2024-02-16 18:28:48.647434,0
TXN0003911,ACC01761,ACC00258,43.04,2024-02-16 18:39:46.749146,0
TXN0007482,ACC00638,ACC01744,16.94,2024-02-16 18:47:14.873849,0
TXN0019809,ACC00164,ACC00801,23.09,2024-02-16 18:56:03.795189,1
TXN0012335,ACC01255,ACC01288,6.84,2024-02-16 18:59:02.514660,0
TXN0002962,ACC01462,ACC01540,17.55,2024-02-16 19:05:22.746830,0
TXN0007223,ACC01605,ACC00467,1395.79,2024-02-16 19:11:11.626386,0
TXN0010529,ACC01740,ACC01313,34.36,2024-02-16 19:11:57.816623,0
TXN0003878,ACC00316,ACC01782,5.26,2024-02-16 19:19:03.238717,0
TXN0008949,ACC00562,ACC00735,64.83,2024-02-16 19:22:48.969479,0
TXN0019807,ACC00414,ACC01347,30068.46,2024-02-16 19:27:14.517048,1
TXN0016267,ACC00804,ACC00170,124.8,2024-02-16 19:30:20.048420,0
TXN0012482,ACC01540,ACC00548,10.97,2024-02-16 19:32:44.598387,0
TXN0014174,ACC00546,ACC00999,4.92,2024-02-16 19:36:15.068031,0
TXN0011243,ACC01734,ACC01654,43.5,2024-02-16 19:40:30.949783,0
TXN0000888,ACC00731,ACC01750,67.27,2024-02-16 19:56:15.824253,0
TXN0019440,ACC01400,ACC00927,21542.72,2024-02-16 20:06:35.151658,1
TXN0003335,ACC01944,ACC00258,6.62,2024-02-16 20:12:52.408351,0
TXN0006826,ACC00213,ACC01218,5.5,2024-02-16 20:18:38.259626,0
TXN0015411,ACC01134,ACC01967,83.13,2024-02-16 20:26:07.657093,0
TXN0001523,ACC00674,ACC01387,10.47,2024-02-16 20:34:40.297400,0
TXN0017078,ACC00975,ACC00362,23.24,2024-02-16 20:38:13.082168,0
TXN0012513,ACC00167,ACC00225,90.54,2024-02-16 20:52:02.344996,0
TXN0016780,ACC01697,ACC01245,115.98,2024-02-16 21:00:30.743165,0
TXN0015325,ACC00009,ACC01652,16.88,2024-02-16 21:02:42.270431,0
TXN0007609,ACC00673,ACC01591,31.23,2024-02-16 21:20:39.328189,0
TXN0016730,ACC01954,ACC00801,21.81,2024-02-16 21:30:29.799255,0
TXN0002410,ACC00121,ACC01711,88.46,2024-02-16 21:31:05.392861,0
TXN0001046,ACC00540,ACC01172,72.44,2024-02-16 21:35:08.831217,0
TXN0014365,ACC00137,ACC00010,139.12,2024-02-16 21:36:14.725927,0
TXN0009042,ACC01826,ACC01319,53.73,2024-02-16 21:43:04.005399,0
TXN0017556,ACC01457,ACC01648,53.06,2024-02-16 21:43:05.083415,0
TXN0000929,ACC00316,ACC01353,30.6,2024-02-16 21:54:08.197964,0
TXN0016621,ACC00995,ACC00294,42.45,2024-02-16 21:57:48.756827,0
TXN0005008,ACC01562,ACC01627,13.72,2024-02-16 22:00:03.928842,0
TXN0011304,ACC01629,ACC01459,10.06,2024-02-16 22:02:35.250234,0
TXN0000469,ACC01916,ACC01349,16.59,2024-02-16 22:20:04.645609,0
TXN0007990,ACC00996,ACC00333,141.33,2024-02-16 22:21:39.830155,0
TXN0003771,ACC01928,ACC00781,18.23,2024-02-16 22:22:45.708055,0
TXN0015908,ACC01483,ACC01223,137.7,2024-02-16 22:31:11.931600,0
TXN0007426,ACC00102,ACC00408,22.38,2024-02-16 22:31:55.200001,0
TXN0012830,ACC01402,ACC00134,102.21,2024-02-16 22:52:45.303996,0
TXN0000237,ACC00388,ACC01503,41.42,2024-02-16 22:58:22.704194,0
TXN0004563,ACC01478,ACC00250,43.08,2024-02-16 23:00:34.540511,0
TXN0016260,ACC01147,ACC01425,225.25,2024-02-16 23:02:22.209874,0
TXN0005448,ACC00309,ACC00303,48.62,2024-02-16 23:02:35.786106,0
TXN0007265,ACC01907,ACC01289,15.06,2024-02-16 23:06:16.805497,0
TXN0015643,ACC01069,ACC00167,84.3,2024-02-16 23:07:26.341248,0
TXN0016355,ACC00169,ACC01246,31.02,2024-02-16 23:19:00.113470,0
TXN0017229,ACC00886,ACC00085,125.91,2024-02-16 23:20:39.263056,0
TXN0007754,ACC01952,ACC00729,35.33,2024-02-16 23:24:14.370235,0
TXN0005161,ACC00696,ACC01718,2.75,2024-02-16 23:29:20.838800,0
TXN0001905,ACC01436,ACC00883,56.67,2024-02-16 23:36:55.929848,0
TXN0008480,ACC00419,ACC01831,22.51,2024-02-16 23:58:44.128872,0
TXN0003026,ACC01384,ACC00122,41.62,2024-02-17 00:06:08.298663,0
TXN0013608,ACC01229,ACC00040,19.15,2024-02-17 00:10:00.750618,0
TXN0014262,ACC01329,ACC00877,57.42,2024-02-17 00:22:21.521841,0
TXN0015846,ACC01666,ACC00248,15.68,2024-02-17 00:29:05.394896,0
TXN0005119,ACC01499,ACC00555,88.25,2024-02-17 00:33:25.279336,0
TXN0012150,ACC01789,ACC01182,2.34,2024-02-17 00:37:52.535699,0
TXN0005490,ACC01995,ACC00271,20.22,2024-02-17 00:43:28.678668,0
TXN0000284,ACC00502,ACC01589,428.22,2024-02-17 00:45:24.033173,0
TXN0001450,ACC00861,ACC01677,47.97,2024-02-17 00:46:39.757368,0
TXN0017667,ACC01102,ACC00360,164.04,2024-02-17 00:47:54.683886,0
TXN0009558,ACC01798,ACC01328,16.62,2024-02-17 00:59:33.219333,0
TXN0009206,ACC01111,ACC01557,117.1,2024-02-17 01:04:10.912995,0
TXN0008039,ACC01039,ACC00085,495.14,2024-02-17 01:13:56.394760,0
TXN0003718,ACC01405,ACC01662,26.64,2024-02-17 01:24:31.835176,0
TXN0011957,ACC01996,ACC01916,53.3,2024-02-17 01:48:48.406594,0
TXN0016031,ACC00722,ACC00702,8.05,2024-02-17 01:49:53.913996,0
TXN0009101,ACC01931,ACC00327,112.88,2024-02-17 01:50:10.106841,0
TXN0012496,ACC01909,ACC01563,99.79,2024-02-17 01:52:27.553266,0
TXN0003209,ACC01862,ACC00509,56.91,2024-02-17 01:52:43.835368,0
TXN0002653,ACC01446,ACC01366,114.06,2024-02-17 01:56:18.315159,0
TXN0001608,ACC00588,ACC01703,48.8,2024-02-17 01:59:44.132640,0
TXN0002153,ACC00246,ACC00197,43.68,2024-02-17 02:06:47.392767,0
TXN0004328,ACC01343,ACC01334,254.51,2024-02-17 02:18:00.389749,0
TXN0005464,ACC01106,ACC00643,3.12,2024-02-17 02:24:31.771233,0
TXN0002539,ACC01141,ACC00160,35.37,2024-02-17 02:27:02.433960,0
TXN0000648,ACC01478,ACC00175,25.1,2024-02-17 02:43:35.920506,0
TXN0014993,ACC00934,ACC00073,44.2,2024-02-17 02:47:10.607154,0
TXN0012545,ACC00633,ACC01118,13.33,2024-02-17 02:52:25.039909,0
TXN0005335,ACC01622,ACC01681,18.22,2024-02-17 02:53:12.820855,0
TXN0002430,ACC01622,ACC01790,65.2,2024-02-17 03:02:11.028656,0
TXN0016786,ACC00687,ACC01571,13.83,2024-02-17 03:19:25.347078,0
TXN0006538,ACC01746,ACC01793,17.82,2024-02-17 03:42:01.516031,0
TXN0017954,ACC01071,ACC00078,21.5,2024-02-17 03:47:29.918099,0
TXN0011366,ACC01510,ACC00773,19.22,2024-02-17 03:52:22.037223,0
TXN0019053,ACC00470,ACC00912,61.41,2024-02-17 03:55:19.454821,0
TXN0005263,ACC01546,ACC01931,54.65,2024-02-17 04:01:28.506800,0
TXN0018223,ACC01867,ACC01894,44.86,2024-02-17 04:04:20.019477,0
TXN0012030,ACC01019,ACC00717,55.56,2024-02-17 04:13:50.383916,0
TXN0005738,ACC01149,ACC00637,15.58,2024-02-17 04:21:37.677549,0
TXN0000853,ACC01418,ACC01112,137.94,2024-02-17 04:31:40.926881,0
TXN0005127,ACC00299,ACC00337,32.55,2024-02-17 04:39:26.858712,0
TXN0007382,ACC00711,ACC01396,22.76,2024-02-17 04:40:31.473579,0
TXN0003663,ACC00652,ACC01351,48.18,2024-02-17 04:41:40.942518,0
TXN0008827,ACC00981,ACC01308,49.55,2024-02-17 04:44:29.733035,0
TXN0006433,ACC00025,ACC00231,6.64,2024-02-17 05:03:22.850489,0
TXN0014704,ACC01909,ACC01487,5.35,2024-02-17 05:04:51.103085,0
TXN0014002,ACC00410,ACC00291,484.21,2024-02-17 05:08:01.242317,0
TXN0007693,ACC01292,ACC00131,27.33,2024-02-17 05:10:13.358320,0
TXN0014132,ACC00139,ACC01712,169.21,2024-02-17 05:19:17.410877,0
TXN0019098,ACC01661,ACC01240,60.62,2024-02-17 05:25:55.807266,0
TXN0011757,ACC01871,ACC01745,263.48,2024-02-17 05:27:58.636053,0
TXN0013296,ACC01587,ACC01068,65.37,2024-02-17 05:29:24.828458,0
TXN0007613,ACC00880,ACC01281,20.7,2024-02-17 05:36:12.170870,0
TXN0004169,ACC01567,ACC01475,14.09,2024-02-17 06:09:29.221806,0
TXN0010097,ACC00549,ACC00521,47.76,2024-02-17 06:24:51.958942,0
TXN0004974,ACC01143,ACC01838,5.66,2024-02-17 06:25:05.771231,0
TXN0016061,ACC00303,ACC00884,180.88,2024-02-17 06:27:18.402315,0
TXN0003053,ACC01716,ACC01908,12.93,2024-02-17 06:33:42.828481,0
TXN0019237,ACC01095,ACC01242,94.54,2024-02-17 06:35:45.119232,0
TXN0002843,ACC01051,ACC01777,8.16,2024-02-17 06:39:00.938128,0
TXN0017029,ACC00245,ACC01363,58.28,2024-02-17 06:43:22.909572,0
TXN0011098,ACC01792,ACC00285,64.97,2024-02-17 06:46:45.084326,0
TXN0001753,ACC01567,ACC00650,3.68,2024-02-17 06:51:12.042430,0
TXN0004749,ACC01717,ACC01349,37.24,2024-02-17 06:56:14.063585,0
